Course,Section,Faculty,Time,Room,Semester,Predicted Faculty,Records
EEE141L,5,lih,02:40 PM - 05:50 PM R,38(38),,,
EEE141L,6,KMM,02:40 PM - 05:50 PM S,35(29),,,
EEE141L,7,KMM,02:40 PM - 05:50 PM W,35(21),,,
EEE141L,8,NaNr,02:40 PM - 05:50 PM T,35(28),,,
EEE141L,9,NaNr,02:40 PM - 05:50 PM W,35(29),,,
EEE141L,10,AJH,08:00 AM - 11:10 AM S,35(22),,,
EEE141L,11,SSH1,02:40 PM - 05:50 PM A,35(26),,,
EEE141L,12,SSH1,08:00 AM - 11:10 AM R,35(31),,,
EEE141L,13,AbO,11:20 AM - 02:30 PM S,35(29),,,
EEE141L,14,AbO,11:20 AM - 02:30 PM T,35(30),,,
EEE141L,15,FKr,11:20 AM - 02:30 PM S,35(27),,,
EEE141L,16,FKr,11:20 AM - 02:30 PM T,35(18),,,
EEE141L,17,RQN,08:00 AM - 11:10 AM S,35(22),,,
EEE141L,18,RQN,08:00 AM - 11:10 AM T,35(24),,,
EEE141L,19,AyH,02:40 PM - 05:50 PM A,35(28),,,
EEE141L,20,AyH,02:40 PM - 05:50 PM R,35(33),,,
EEE141L,21,MfR,02:40 PM - 05:50 PM M,35(30),,,
EEE141L,22,MfR,02:40 PM - 05:50 PM W,35(26),,,
EEE154,1,JSA,11:20 AM - 12:50 PM S,35(35),,,
EEE154,2,JSA,11:20 AM - 12:50 PM T,35(35),,,
EEE154,3,MFY,02:40 PM - 04:10 PM M,35(35),,,
EEE154,4,MFY,04:20 PM - 05:50 PM M,35(35),,,
EEE154,5,MWN,01:00 PM - 02:30 PM R,35(35),,,
EEE154,6,MWN,02:40 PM - 04:10 PM R,35(35),,,
EEE154,7,MWN,04:20 PM - 05:50 PM R,35(35),,,
EEE154,8,MWN,09:40 AM - 11:10 AM A,35(35),,,
EEE154,9,MWN,11:20 AM - 12:50 PM A,35(35),,,
EEE154,10,MWN,01:00 PM - 02:30 PM A,35(35),,,
EEE154,11,MSRH,08:00 AM - 09:30 AM A,35(35),,,
EEE154,12,MSRH,09:40 AM - 11:10 AM A,35(35),,,
EEE154,13,MSRH,11:20 AM - 12:50 PM A,30(30),,,
EEE154,14,MSRH,02:40 PM - 04:10 PM A,35(35),,,
EEE154,15,MSRH,04:20 PM - 05:50 PM A,35(35),,,
EEE154,16,SfA,11:20 AM - 12:50 PM R,35(35),,,
EEE154,17,SfA,01:00 PM - 02:30 PM R,35(35),,,
EEE154,18,TBA,08:00 AM - 09:30 AM R,35(35),,,
EEE154,19,TBA,09:40 AM - 11:10 AM R,35(34),,,
EEE154,20,TBA,08:00 AM - 09:30 AM A,35(35),,,
EEE154,21,TBA,11:20 AM - 12:50 PM R,35(35),,,
EEE211,1,TnF,01:00 PM - 02:30 PM ST,35(31),,,
EEE211,2,SMMA,01:00 PM - 02:30 PM RA,35(35),,,
EEE211,3,SMMA,02:40 PM - 04:10 PM RA,35(35),,,
EEE211,4,Sfa,08:00 AM - 09:30 AM MW,35(35),,,
EEE211L,1,TnF,02:40 PM - 05:50 PM R,35(31),,,
EEE211L,2,SMMA,02:40 PM - 05:50 PM M,35(35),,,
EEE211L,3,SMMA,02:40 PM - 05:50 PM W,35(35),,,
EEE211L,4,SfA,11:20 AM - 02:30 PM W,35(35),,,
EEE221,1,Mdy,04:20 PM - 05:50 PM MW,35(35),,,
EEE221,2,FKr,01:00 PM - 02:30 PM RA,35(35),,,
EEE221,3,SvS,09:40 AM - 11:10 AM MW,30(30),,,
EEE221L,1,Mdy,11:20 AM - 02:30 PM M,35(35),,,
EEE221L,2,FKr,08:00 AM - 11:10 AM A,35(35),,,
EEE221L,3,SVS,02:40 PM - 05:50 PM R,35(29),,,
EEE241,1,AJH,01:00 PM - 02:30 PM ST,35(35),,,
EEE241,2,AbO,01:00 PM - 02:30 PM MW,35(35),,,
EEE241,3,AbO,02:40 PM - 04:10 PM MW,0(0),,,
EEE241,4,MFY,09:40 AM - 11:10 AM RA,35(35),,,
EEE241L,1,AJH,02:40 PM - 05:50 PM T,30(26),,,
EEE241L,2,AbO,08:00 AM - 11:10 AM M,35(35),,,
EEE241L,3,AbO,08:00 AM - 11:10 AM W,0(0),,,
EEE241L,4,MFY,11:20 AM - 02:30 PM R,35(25),,,
EEE299,1,KMM,11:20 AM - 12:50 PM T,21(21),,,
EEE299,2,NaNr,09:40 AM - 11:10 AM M,21(21),,,
EEE299,3,MOJ,02:40 PM - 04:10 PM T,21(21),,,
EEE299,4,FMA,02:40 PM - 04:10 PM A,21(21),,,
EEE311,1,MOJ,01:00 PM - 02:30 PM MW,35(35),,,
EEE311,2,MOJ,02:40 PM - 04:10 PM MW,35(35),,,
EEE311,3,MKL,01:00 PM - 02:30 PM MW,35(35),,,
EEE311,4,MKL,02:40 PM - 04:10 PM MW,35(35),,,
EEE311L,1,MOJ,08:00 AM - 11:10 AM M,35(29),,,
EEE311L,2,MOJ,08:00 AM - 11:10 AM W,35(27),,,
EEE311L,3,MKL,11:20 AM - 02:30 PM R,35(31),,,
EEE311L,4,MKL,02:40 PM - 05:50 PM R,35(26),,,
EEE312,1,AyH,11:20 AM - 12:50 PM MW,35(35),,,
EEE312,2,MFY,01:00 PM - 02:30 PM MW,35(35),,,
EEE312,3,JSA,02:40 PM - 04:10 PM ST,35(35),,,
EEE312L,1,AyH,08:00 AM - 11:10 AM W,35(34),,,
EEE312L,2,MFY,02:40 PM - 05:50 PM W,35(35),,,
EEE312L,3,JSA,08:00 AM - 11:10 AM S,35(35),,,
EEE313,1,MOJ,01:00 PM - 02:30 PM ST,35(35),,,
EEE321,1,FMa,01:00 PM - 02:30 PM RA,35(35),,,
EEE321,2,SvS,04:20 PM - 05:50 PM MW,35(35),,,
EEE321L,1,FMA,02:40 PM - 05:50 PM R,35(35),,,
EEE321L,2,SVS,02:40 PM - 05:50 PM A,35(35),,,
EEE331,1,hzr,02:40 PM - 04:10 PM MW,35(29),,,
EEE331L,1,hzr,11:20 AM - 02:30 PM R,35(29),,,
EEE332,1,MAQM,01:00 PM - 02:30 PM MW,35(35),,,
EEE332,2,RQN,01:00 PM - 02:30 PM RA,35(35),,,
EEE332,3,RQN,02:40 PM - 04:10 PM RA,35(35),,,
EEE332,4,KSE,08:00 AM - 09:30 AM MW,35(35),,,
EEE332,6,SAMD,11:20 AM - 12:50 PM RA,35(35),,,
EEE332,7,SAMD,01:00 PM - 02:30 PM RA,35(35),,,
EEE332,8,SkH1,08:00 AM - 09:30 AM RA,35(35),,,
EEE332,9,SkH1,11:20 AM - 12:50 PM RA,35(35),,,
EEE332,10,MoH1,08:00 AM - 09:30 AM RA,35(35),,,
EEE332,11,MHo1,11:20 AM - 12:50 PM RA,35(35),,,
EEE332,12,TBA,08:00 AM - 09:30 AM MW,35(35),,,
EEE332,13,TBA,04:20 PM - 05:50 PM MW,35(35),,,
EEE332L,1,MAQm,08:00 AM - 11:10 AM R,35(35),,,
EEE332L,2,RQN,02:40 PM - 05:50 PM M,35(35),,,
EEE332L,3,RQN,02:40 PM - 05:50 PM W,35(35),,,
EEE332L,4,KSE,02:40 PM - 05:50 PM M,35(35),,,
EEE332L,5,TBA,02:40 PM - 05:50 PM W,0(0),,,
EEE332L,6,SAMd,08:00 AM - 11:10 AM R,35(35),,,
EEE332L,7,SAMd,08:00 AM - 11:10 AM A,35(35),,,
EEE332L,8,SkH1,02:40 PM - 05:50 PM R,35(35),,,
EEE332L,9,SkH1,02:40 PM - 05:50 PM A,35(34),,,
EEE332L,10,MHo1,02:40 PM - 05:50 PM R,35(35),,,
EEE332L,11,MHo1,02:40 PM - 05:50 PM A,35(35),,,
EEE332L,12,TBA,08:00 AM - 11:10 AM T,35(34),,,
EEE332L,13,TBA,02:40 PM - 05:50 PM A,35(35),,,
EEE333,1,MSRb,09:40 AM - 11:10 AM MW,35(35),,,
EEE333,2,MLD,02:40 PM - 04:10 PM MW,35(35),,,
EEE333,3,STI,02:40 PM - 04:10 PM ST,35(35),,,
EEE336,1,MAQM,09:40 AM - 11:10 AM ST,35(35),,,
EEE336,2,MAQM,01:00 PM - 02:30 PM ST,35(35),,,
EEE336,3,NJL,09:40 AM - 11:10 AM MW,35(14),,,
EEE336,4,NJL,01:00 PM - 02:30 PM MW,35(17),,,
EEE336,5,TnF,08:00 AM - 09:30 AM MW,35(23),,,
EEE336,6,TnF,09:40 AM - 11:10 AM MW,35(29),,,
EEE336,7,NLH,04:20 PM - 05:50 PM ST,35(35),,,
EEE336,8,NLH,02:40 PM - 04:10 PM ST,35(35),,,
EEE336,9,ALHQ,08:00 AM - 09:30 AM MW,35(35),,,
EEE336,10,ALHQ,11:20 AM - 12:50 PM MW,35(35),,,
EEE336,11,Sfm,08:00 AM - 09:30 AM RA,35(35),,,
EEE336,12,Sfm,09:40 AM - 11:10 AM RA,35(35),,,
EEE336L,1,MAQM,11:20 AM - 02:30 PM R,35(35),,,
EEE336L,2,MAQM,02:40 PM - 05:50 PM R,35(35),,,
EEE336L,3,NJL,08:00 AM - 11:10 AM R,35(14),,,
EEE336L,4,NJL,08:00 AM - 11:10 AM A,35(16),,,
EEE336L,5,TnF,11:20 AM - 02:30 PM M,35(23),,,
EEE336L,6,TnF,11:20 AM - 02:30 PM W,35(29),,,
EEE336L,7,NLH,08:00 AM - 11:10 AM S,35(35),,,
EEE336L,8,NLH,08:00 AM - 11:10 AM T,35(35),,,
EEE336L,9,ALHQ,02:40 PM - 05:50 PM W,35(35),,,
EEE336L,10,ALHQ,02:40 PM - 05:50 PM M,35(35),,,
EEE336L,11,Sfm,11:20 AM - 02:30 PM A,35(35),,,
EEE336L,12,Sfm,02:40 PM - 05:50 PM A,35(35),,,
EEE342,1,lih,09:40 AM - 11:10 AM ST,35(35),,,
EEE342L,1,lih,11:20 AM - 02:30 PM T,35(34),,,
EEE361,1,Mdy,02:40 PM - 04:10 PM ST,35(35),,,
EEE361,2,Mdy,04:20 PM - 05:50 PM ST,35(35),,,
EEE362,1,HzR,09:40 AM - 11:10 AM MW,35(35),,,
EEE362,2,hzr,11:20 AM - 12:50 PM MW,35(35),,,
EEE362,3,AJH,02:40 PM - 04:10 PM MW,35(35),,,
EEE362L,1,hzr,11:20 AM - 02:30 PM T,35(35),,,
EEE362L,2,hzr,02:40 PM - 05:50 PM T,35(35),,,
EEE362L,3,AJH,08:00 AM - 11:10 AM M,35(34),,,
EEE363,1,Aqu,09:40 AM - 11:10 AM ST,35(35),,,
EEE363,2,Aqu,11:20 AM - 12:50 PM ST,35(35),,,
EEE363,3,NqH,01:00 PM - 02:30 PM MW,35(35),,,
EEE363L,1,Aqu,11:20 AM - 02:30 PM M,35(30),,,
EEE363L,2,Aqu,11:20 AM - 02:30 PM W,35(24),,,
EEE363L,3,NqH,02:40 PM - 05:50 PM M,35(27),,,
EEE410,1,MOJ,01:00 PM - 02:30 PM ST,35(35),,,
EEE411,1,IqR,11:20 AM - 12:50 PM ST,35(35),,,
EEE411,2,IqR,02:40 PM - 04:10 PM ST,35(35),,,
EEE411L,1,IqR,11:20 AM - 02:30 PM R,35(35),,,
EEE411L,2,IqR,11:20 AM - 02:30 PM A,35(35),,,
EEE413,1,IqR,11:20 AM - 12:50 PM MW,35(35),,,
EEE413,2,IqR,02:40 PM - 04:10 PM MW,35(35),,,
EEE413L,1,IqR,08:00 AM - 11:10 AM A,35(35),,,
EEE413L,2,IqR,02:40 PM - 05:50 PM R,35(35),,,
EEE452,1,RKz,09:40 AM - 11:10 AM ST,37(37),,,
EEE452,2,Rkz,11:20 AM - 12:50 PM ST,37(37),,,
EEE452,3,Rkz,09:40 AM - 11:10 AM MW,37(37),,,
EEE452,4,Rkz,11:20 AM - 12:50 PM MW,37(37),,,
EEE452,5,hzr,09:40 AM - 11:10 AM ST,37(37),,,
EEE452,6,NqH,08:00 AM - 09:30 AM ST,37(37),,,
EEE452,7,NqH,01:00 PM - 02:30 PM ST,37(37),,,
EEE452,8,FKr,02:40 PM - 04:10 PM RA,37(37),,,
EEE452,9,FKr,04:20 PM - 05:50 PM RA,37(37),,,
EEE452,10,HAI,09:40 AM - 11:10 AM RA,37(37),,,
EEE453,1,MAQM,01:00 PM - 02:30 PM MW,35(35),,,
EEE453,2,RQN,01:00 PM - 02:30 PM RA,35(35),,,
EEE453,3,RQN,02:40 PM - 04:10 PM RA,35(35),,,
EEE453,4,KSE,08:00 AM - 09:30 AM MW,35(35),,,
EEE453,6,SAMD,11:20 AM - 12:50 PM RA,35(35),,,
EEE453,7,SAMD,01:00 PM - 02:30 PM RA,35(35),,,
EEE453,8,SkH1,08:00 AM - 09:30 AM RA,35(35),,,
EEE453,9,SkH1,11:20 AM - 12:50 PM RA,35(35),,,
EEE453,10,MoH1,08:00 AM - 09:30 AM RA,35(35),,,
EEE453,11,MHo1,11:20 AM - 12:50 PM RA,35(35),,,
EEE453,12,TBA,08:00 AM - 09:30 AM MW,35(35),,,
EEE453,13,TBA,04:20 PM - 05:50 PM MW,35(35),,,
EEE453L,1,MAQm,08:00 AM - 11:10 AM R,35(35),,,
EEE453L,2,RQN,02:40 PM - 05:50 PM M,35(35),,,
EEE453L,3,RQN,02:40 PM - 05:50 PM W,35(35),,,
EEE453L,4,KSE,02:40 PM - 05:50 PM M,35(35),,,
EEE453L,5,TBA,02:40 PM - 05:50 PM W,0(0),,,
EEE453L,6,SAMd,08:00 AM - 11:10 AM R,35(35),,,
EEE453L,7,SAMd,08:00 AM - 11:10 AM A,35(35),,,
EEE453L,8,SkH1,02:40 PM - 05:50 PM R,35(35),,,
EEE453L,9,SkH1,02:40 PM - 05:50 PM A,35(34),,,
EEE453L,10,MHo1,02:40 PM - 05:50 PM R,35(35),,,
EEE453L,11,MHo1,02:40 PM - 05:50 PM A,35(35),,,
EEE453L,12,TBA,08:00 AM - 11:10 AM T,35(34),,,
EEE453L,13,TBA,02:40 PM - 05:50 PM A,35(35),,,
EEE462,1,MDRN,01:00 PM - 02:30 PM RA,35(35),,,
EEE465,1,MDRN,02:40 PM - 04:10 PM RA,35(35),,,
EEE494,1,SnS1,09:40 AM - 11:10 AM MW,35(35),,,
EEE498R,1,TBA,TBA,45(45),,,
EEE498R,2,TBA,TBA,45(10),,,
EEE498R,3,TBA,TBA,45(2),,,
EEE498R,4,TBA,TBA,45(16),,,
EEE498R,5,TBA,TBA,45(2),,,
EEE498R,6,TBA,TBA,45(0),,,
EEE498R,7,TBA,TBA,45(8),,,
EEE498R,8,TBA,TBA,45(0),,,
EEE498R,9,TBA,TBA,45(0),,,
EEE498R,10,TBA,TBA,45(0),,,
EEE499A,1,KAS,09:40 AM - 11:10 AM R,21(7),,,
EEE499A,2,RRn,01:00 PM - 02:30 PM T,23(23),,,
EEE499A,3,SLE,11:20 AM - 12:50 PM R,23(10),,,
EEE499A,4,KMM,11:20 AM - 12:50 PM M,23(23),,,
EEE499A,5,Mdy,11:20 AM - 12:50 PM W,23(14),,,
EEE499A,6,SfM1,11:20 AM - 12:50 PM M,23(23),,,
EEE499A,7,NbM,02:40 PM - 04:10 PM S,23(4),,,
EEE499A,8,Aqu,02:40 PM - 04:10 PM S,23(4),,,
EEE499A,9,SnS1,11:20 AM - 12:50 PM T,23(23),,,
EEE499A,10,AzK,11:20 AM - 12:50 PM A,23(22),,,
EEE499A,11,Rtk,01:00 PM - 02:30 PM M,23(23),,,
EEE499A,12,SfR1,09:40 AM - 11:10 AM T,23(23),,,
EEE499A,13,AJH,11:20 AM - 12:50 PM W,23(22),,,
EEE499A,14,MAQm,09:40 AM - 11:10 AM M,23(23),,,
EEE499A,15,MSRb,01:00 PM - 02:30 PM W,23(20),,,
EEE499A,16,FMA,04:20 PM - 05:50 PM A,23(18),,,
EEE499A,17,Szz,04:20 PM - 05:50 PM M,15(15),,,
EEE499B,1,Szz,08:00 AM - 09:30 AM S,21(14),,,
EEE499B,2,Szz,08:00 AM - 09:30 AM R,21(12),,,
EEE499B,3,RRn,01:00 PM - 02:30 PM S,21(8),,,
EEE499B,4,MAQm,09:40 AM - 11:10 AM W,21(21),,,
EEE499B,5,KMM,11:20 AM - 12:50 PM S,21(18),,,
EEE499B,6,Rtk,01:00 PM - 02:30 PM W,21(2),,,
EEE499B,7,Mdy,02:40 PM - 04:10 PM W,21(18),,,
EEE499B,8,SfM1,11:20 AM - 12:50 PM W,21(18),,,
EEE499B,9,NbM,02:40 PM - 04:10 PM T,21(16),,,
EEE499B,10,SnS1,01:00 PM - 02:30 PM T,21(19),,,
EEE499B,11,AzK,02:40 PM - 04:10 PM A,21(21),,,
EEE499B,12,SfR1,11:20 AM - 12:50 PM T,21(18),,,
EEE512,1,MOJ,07:00 PM - 10:10 PM R,35(18),,,
EEE534,1,FMa,03:00 PM - 06:30 PM F,35(35),,,
EEE556,1,AJH,07:00 PM - 10:10 PM W,35(19),,,
EEE596,1,AFE,07:00 PM - 10:10 PM M,35(20),,,
EMB500,2,TBA,07:00 PM - 10:10 PM A,35(4),,,
EMB500,3,SRUA,07:00 PM - 10:10 PM R,35(0),,,
EMB501,1,AbSa,09:00 AM - 12:30 PM F,35(8),,,
EMB502,1,GrG,07:00 PM - 10:10 PM R,35(15),,,
EMB510,1,TBA,07:00 PM - 10:10 PM F,35(7),,,
EMB520,1,TBA,07:00 PM - 10:10 PM A,35(15),,,
EMB601,1,NZQ,07:00 PM - 10:10 PM R,35(1),,,
EMB602,1,Tfq,07:00 PM - 10:10 PM A,35(18),,,
EMB620,1,TBA,07:00 PM - 10:10 PM R,35(23),,,
EMB650,1,AdZ,07:00 PM - 10:10 PM F,35(15),,,
EMB660,1,AWKM,07:00 PM - 10:10 PM F,35(13),,,
EMB660,2,AUM,09:00 AM - 12:30 PM F,35(35),,,
EMB670,1,IRH,07:00 PM - 10:10 PM A,35(13),,,
EMB690,1,MHDN,07:00 PM - 10:10 PM A,35(19),,,
EMPG500,1,RzK,883,30(0),,,
EMPG505,1,SKT,884,30(0),,,
EMPG515,1,MFM,882,20(0),,,
EMPG520,1,MZJ,883,30(0),,,
EMPG525,1,MZHQ,884,30(0),,,
EMPG560,1,MRSD,02:00 PM - 04:30 PM F,20(0),,,
EMPH601,1,ZZS,03:00 PM - 06:00 PM F,10(1),,,
EMPH605,1,MZIm,TBA,10(8),,,
EMPH609,1,MZIm,07:30 AM - 10:30 AM F,10(3),,,
EMPH611,1,Hmn,07:30 AM - 10:30 AM F,10(1),,,
EMPH631,1,MZIm,03:00 PM - 06:00 PM F,10(4),,,
EMPH642,1,MMHK,10:35 AM - 01:20 PM F,10(1),,,
EMPH644,1,SBAH,10:35 AM - 01:20 PM F,10(4),,,
EMPH653,1,NDJ,10:35 AM - 01:20 PM F,10(2),,,
EMPH663,1,SBAH,06:10 PM - 09:00 PM F,10(3),,,
EMPH671,1,TBA,07:30 AM - 10:30 AM F,10(0),,,
EMPH672,1,SjZ,10:35 AM - 01:20 PM F,10(0),,,
EMPH678,1,MZIm,06:10 PM - 09:00 PM F,10(2),,,
EMPH681,1,MIMD,10:35 AM - 01:20 PM F,10(2),,,
EMPH704,1,ZqAA,07:30 AM - 10:30 AM F,10(5),,,
EMPH706,1,NaA,03:00 PM - 06:00 PM F,10(3),,,
EMPH711,1,AzB,10:35 AM - 01:20 PM F,10(4),,,
EMPH712,1,TBA,07:30 AM - 10:30 AM F,10(5),,,
EMPH713,1,BCh,10:35 AM - 01:20 PM F,10(1),,,
EMPH742,1,MTI,03:00 PM - 06:00 PM F,10(4),,,
EMPH745,1,SMSR,06:10 PM - 09:00 PM F,10(2),,,
EMPH771,1,TBA,06:10 PM - 09:00 PM F,3(1),,,
EMPH781,1,TBA,07:30 AM - 10:30 AM F,3(1),,,
EMPH805,1,AzB,TBA,45(0),,,
EMPH806,1,AzB,TBA,45(7),,,
EMPH842,1,HtN,06:10 PM - 09:00 PM F,10(3),,,
ENG103,1,TTM,08:00 AM - 09:30 AM ST,35(35),,,
ENG103,2,TAA,08:00 AM - 09:30 AM ST,35(35),,,
ENG103,3,SHq,08:00 AM - 09:30 AM ST,40(40),,,
ENG103,4,NSL,08:00 AM - 09:30 AM ST,40(40),,,
ENG103,5,FHs,09:40 AM - 11:10 AM ST,35(35),,,
ENG103,6,AtB,09:40 AM - 11:10 AM ST,40(40),,,
ENG103,7,NCA,04:20 PM - 05:50 PM ST,40(40),,,
ENG103,8,SSA2,04:20 PM - 05:50 PM ST,40(40),,,
ENG103,9,TBA,08:00 AM - 09:30 AM MW,35(35),,,
ENG103,10,MaNa,08:00 AM - 09:30 AM MW,40(40),,,
ENG103,11,SSA2,08:00 AM - 09:30 AM MW,40(40),,,
ENG103,12,Sye,08:00 AM - 09:30 AM MW,40(40),,,
ENG103,13,AtB,09:40 AM - 11:10 AM MW,35(35),,,
ENG103,14,Ssy,09:40 AM - 11:10 AM MW,40(40),,,
ENG103,15,NPn,11:20 AM - 12:50 PM MW,35(35),,,
ENG103,16,Sye,11:20 AM - 12:50 PM MW,40(40),,,
ENG103,17,SuT,11:20 AM - 12:50 PM MW,40(40),,,
ENG103,18,KSS,01:00 PM - 02:30 PM MW,35(35),,,
ENG103,19,Ssy,01:00 PM - 02:30 PM MW,40(40),,,
ENG103,20,MaNa,01:00 PM - 02:30 PM MW,40(39),,,
ENG103,21,RNS,02:40 PM - 04:10 PM MW,35(35),,,
ENG103,22,MHn,02:40 PM - 04:10 PM MW,40(40),,,
ENG103,24,FzM,02:40 PM - 04:10 PM MW,40(40),,,
ENG103,25,SuT,02:40 PM - 04:10 PM MW,40(40),,,
ENG103,26,RNS,04:20 PM - 05:50 PM MW,35(35),,,
ENG103,27,MHn,04:20 PM - 05:50 PM MW,40(40),,,
ENG103,28,MOE,04:20 PM - 05:50 PM MW,40(40),,,
ENG103,29,MCY,04:20 PM - 05:50 PM MW,40(40),,,
ENG103,30,TBA,06:00 PM - 07:30 PM ST,40(40),,,
ENG103,31,TBA,06:00 PM - 07:30 PM ST,40(40),,,
ENG103,32,TBA,06:00 PM - 07:30 PM MW,40(40),,,
ENG103,33,TBA,06:00 PM - 07:30 PM MW,40(40),,,
ENG103,34,TRn,09:40 AM - 11:10 AM RA,40(40),,,
ENG103,35,MZ,11:20 AM - 12:50 PM RA,35(35),,,
ENG103,36,TRn,11:20 AM - 12:50 PM RA,40(40),,,
ENG103,37,ZZC,01:00 PM - 02:30 PM RA,35(35),,,
ENG103,38,SOU,01:00 PM - 02:30 PM RA,40(40),,,
ENG103,39,MYL,01:00 PM - 02:30 PM RA,40(40),,,
ENG103,40,AIZ,02:40 PM - 04:10 PM RA,40(40),,,
ENG103,41,MYL,02:40 PM - 04:10 PM RA,40(40),,,
ENG103,42,TSN,04:20 PM - 05:50 PM RA,35(35),,,
ENG103,43,ZZC,04:20 PM - 05:50 PM RA,35(35),,,
ENG103,44,FJN,04:20 PM - 05:50 PM RA,40(40),,,
ENG103,45,TBA,04:20 PM - 05:50 PM RA,40(40),,,
ENG103,46,TBA,06:00 PM - 07:30 PM RA,40(40),,,
ENG103,47,NPn,08:00 AM - 09:30 AM MW,40(40),,,
ENG103,48,NHU,01:00 PM - 02:30 PM RA,40(40),,,
ENG103,49,TSN,01:00 PM - 02:30 PM RA,40(40),,,
ENG103,50,TBA,08:00 AM - 09:30 AM ST,35(35),,,
ENG103,51,TBA,09:40 AM - 11:10 AM RA,40(40),,,
ENG103,52,TBA,11:20 AM - 12:50 PM RA,40(40),,,
ENG103,53,ALR,04:20 PM - 05:50 PM MW,40(40),,,
ENG103,54,TBA,04:20 PM - 05:50 PM ST,40(40),,,
ENG103,55,STSd,04:20 PM - 05:50 PM ST,40(40),,,
ENG103,56,RT1,01:00 PM - 02:30 PM RA,40(40),,,
ENG103,57,Szi,01:00 PM - 02:30 PM ST,40(40),,,
ENG103,58,FHs,01:00 PM - 02:30 PM ST,40(40),,,
ENG103,59,ALR,11:20 AM - 12:50 PM RA,35(35),,,
ENG103,60,TBA,11:20 AM - 12:50 PM RA,40(40),,,
ENG103,61,RT1,02:40 PM - 04:10 PM RA,40(39),,,
ENG103,62,TBA,04:20 PM - 05:50 PM RA,40(40),,,
ENG103,63,TFR,08:00 AM - 09:30 AM RA,40(40),,,
ENG103,64,TFR,09:40 AM - 11:10 AM RA,35(35),,,
ENG103,65,TBA,09:40 AM - 11:10 AM RA,40(40),,,
ENG103,66,ALR,01:00 PM - 02:30 PM RA,40(40),,,
ENG103,67,NPn,09:40 AM - 11:10 AM ST,35(35),,,
ENG103,68,SSA2,11:20 AM - 12:50 PM ST,35(35),,,
ENG103,69,RNS,01:00 PM - 02:30 PM ST,35(35),,,
ENG103,70,FzM,02:40 PM - 04:10 PM ST,35(35),,,
ENG103,71,MZ,04:20 PM - 05:50 PM ST,35(35),,,
ENG103,72,TBA,08:00 AM - 09:30 AM MW,35(35),,,
ENG103,73,SZn,09:40 AM - 11:10 AM MW,35(35),,,
ENG103,74,HKH,02:40 PM - 04:10 PM MW,35(35),,,
ENG103,75,HKH,04:20 PM - 05:50 PM MW,35(35),,,
ENG103,76,TBA,08:00 AM - 09:30 AM RA,35(35),,,
ENG103,77,NSL,09:40 AM - 11:10 AM RA,35(35),,,
ENG103,78,RAI,11:20 AM - 12:50 PM RA,35(35),,,
ENG103,79,TBA,04:20 PM - 05:50 PM RA,35(35),,,
ENG103,80,TBA,09:40 AM - 11:10 AM ST,40(40),,,
ENG103,81,TBA,11:20 AM - 12:50 PM ST,40(40),,,
ENG103,82,MCY,01:00 PM - 02:30 PM MW,35(35),,,
ENG103,83,ANO,06:00 PM - 07:30 PM RA,40(40),,,
ENG105,1,Ndm,08:00 AM - 09:30 AM ST,40(40),,,
ENG105,2,TBA,08:00 AM - 09:30 AM ST,40(40),,,
ENG105,3,Ndm,09:40 AM - 11:10 AM ST,40(40),,,
ENG105,4,PMZ,04:20 PM - 05:50 PM ST,40(40),,,
ENG105,5,HMe,08:00 AM - 09:30 AM MW,40(40),,,
ENG105,7,TBA,01:00 PM - 02:30 PM MW,40(40),,,
ENG105,8,LMh,04:20 PM - 05:50 PM MW,40(40),,,
ENG105,9,KHU,04:20 PM - 05:50 PM MW,40(40),,,
ENG105,10,NSL,08:00 AM - 09:30 AM RA,35(35),,,
ENG105,11,MZ,08:00 AM - 09:30 AM RA,40(39),,,
ENG105,12,NSj,08:00 AM - 09:30 AM RA,40(40),,,
ENG105,13,ZNP,08:00 AM - 09:30 AM RA,40(40),,,
ENG105,14,SOU,09:40 AM - 11:10 AM RA,35(34),,,
ENG105,15,NSj,09:40 AM - 11:10 AM RA,40(40),,,
ENG105,16,SHq,09:40 AM - 11:10 AM RA,40(40),,,
ENG105,17,MCY,11:20 AM - 12:50 PM RA,40(40),,,
ENG105,18,STSD,01:00 PM - 02:30 PM RA,40(40),,,
ENG105,19,MCY,02:40 PM - 04:10 PM RA,40(40),,,
ENG105,20,STSD,02:40 PM - 04:10 PM RA,40(40),,,
ENG105,21,RAI,04:20 PM - 05:50 PM RA,35(33),,,
ENG105,22,SLI,04:20 PM - 05:50 PM RA,40(34),,,
ENG105,23,KHU,01:00 PM - 02:30 PM MW,35(35),,,
ENG105,26,FHs,11:20 AM - 12:50 PM MW,35(35),,,
ENG105,27,FHs,02:40 PM - 04:10 PM MW,40(40),,,
ENG111,1,KSS,04:20 PM - 05:50 PM ST,35(35),,,
ENG111,2,LMh,04:20 PM - 05:50 PM ST,40(40),,,
ENG111,3,TBA,08:00 AM - 09:30 AM MW,35(35),,,
ENG111,4,NSj,08:00 AM - 09:30 AM MW,40(40),,,
ENG111,5,MNK,09:40 AM - 11:10 AM MW,35(35),,,
ENG111,6,NSj,09:40 AM - 11:10 AM MW,40(40),,,
ENG111,7,MNK,11:20 AM - 12:50 PM MW,35(35),,,
